group_taxid	group_name	kingdom	tax_phylum	tax_class	tax_order	tax_family	tax_genus	tax_species	taxonomy	n_blanks_present	mean_reads_blank	max_reads_blank	sum_reads_all_blanks	min_tier_blank	in_run28_blank	runs_present	prevalence	mean_reads_all_blanks	reads_run28	contamination_class	mean_rpm_blank	max_rpm_blank	std_rpm_blank	lot_batch_runs
1659	Actinomyces israelii	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces israelii	Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces israelii	1	1.0	1	1	1	false	18	0.05263157894736842	0.05263157894736842	0	SPORADIC	5.5570065517107246	5.5570065517107246		""
33069	Pseudomonas viridiflava	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas viridiflava	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas viridiflava	1	1.0	1	1	1	false	15	0.05263157894736842	0.05263157894736842	0	SPORADIC	14.158891075650955	14.158891075650955		""
272952	Hyaloperonospora arabidopsidis	Eukaryota	Oomycota	Peronosporomycetes	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora arabidopsidis	Oomycota|Peronosporomycetes|Peronosporales|Peronosporaceae|Hyaloperonospora|Hyaloperonospora arabidopsidis	1	1.0	1	1	1	false	18	0.05263157894736842	0.05263157894736842	0	SPORADIC	5.5570065517107246	5.5570065517107246		""
3036303	Peptoniphilus genitalis	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus genitalis	Bacillota|Tissierellia|Tissierellales|Peptoniphilaceae|Peptoniphilus|Peptoniphilus genitalis	1	1.0	1	1	1	false	15	0.05263157894736842	0.05263157894736842	0	SPORADIC	14.158891075650955	14.158891075650955		""
5059	Aspergillus flavus	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus flavus	1	1.0	1	1	1	false	15	0.05263157894736842	0.05263157894736842	0	SPORADIC	14.158891075650955	14.158891075650955		""
5507	Fusarium oxysporum	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum	Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Fusarium|Fusarium oxysporum	1	1.0	1	1	1	false	32	0.05263157894736842	0.05263157894736842	0	SPORADIC	5.114017009220572	5.114017009220572		""
10376	human gammaherpesvirus 4	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Lymphocryptovirus	Lymphocryptovirus humangamma4	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Lymphocryptovirus|Lymphocryptovirus humangamma4	19	38309.47368421053	62778	727880	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	38309.47368421053	62778	UNIVERSAL_KIT	314754.50981958036	646552.9321095776	198377.07523033625	""
1758194	Achromobacter sp. AONIH1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. AONIH1	Pseudomonadota|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter sp. AONIH1	19	487.7894736842105	2659	9268	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	487.7894736842105	2646	UNIVERSAL_KIT	1992.2998138464804	12557.483947207313	3871.1145623949383	27,28,29,30
10375	Lymphocryptovirus	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Lymphocryptovirus	""	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Lymphocryptovirus	19	370.36842105263156	579	7037	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	370.36842105263156	579	UNIVERSAL_KIT	2971.6185634964013	5981.947337499333	1778.6662890912182	""
1747	Cutibacterium acnes	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	Actinomycetota|Actinomycetes|Propionibacteriales|Propionibacteriaceae|Cutibacterium|Cutibacterium acnes	19	273.57894736842104	3116	5198	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	273.57894736842104	39	UNIVERSAL_KIT	1682.026001809102	13326.37647441216	3150.109856537101	""
40323	Stenotrophomonas	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	""	Pseudomonadota|Gammaproteobacteria|Lysobacterales|Lysobacteraceae|Stenotrophomonas	19	261.36842105263156	1330	4966	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	261.36842105263156	1330	UNIVERSAL_KIT	1216.8699081860714	6311.96283060685	1919.7752450571575	27,28,29,30
3050339	Lymphocryptovirus papiinegamma1	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Lymphocryptovirus	Lymphocryptovirus papiinegamma1	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Lymphocryptovirus|Lymphocryptovirus papiinegamma1	19	138.73684210526315	215	2636	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	138.73684210526315	211	UNIVERSAL_KIT	1108.7713731741367	2323.345617689473	641.6787060794023	""
222	Achromobacter	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	""	Pseudomonadota|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	19	111.0	603	2109	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	111.0	583	UNIVERSAL_KIT	478.7080747015852	2766.822804694582	821.61089701877	""
3050299	Lymphocryptovirus humangamma4	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Lymphocryptovirus	Lymphocryptovirus humangamma4	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Lymphocryptovirus|Lymphocryptovirus humangamma4	19	97.21052631578948	163	1847	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	97.21052631578947	151	UNIVERSAL_KIT	796.6296331835277	1629.0124445868719	493.68948697606305	""
6210	Echinococcus granulosus	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus granulosus	Platyhelminthes|Cestoda|Cyclophyllidea|Taeniidae|Echinococcus|Echinococcus granulosus	19	89.10526315789474	256	1693	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	89.10526315789473	103	UNIVERSAL_KIT	729.1382413669158	2323.345617689473	653.0316472921618	""
6282	Onchocerca volvulus	Eukaryota	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Onchocerca	Onchocerca volvulus	Nematoda|Chromadorea|Rhabditida|Onchocercidae|Onchocerca|Onchocerca volvulus	19	67.05263157894737	204	1274	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	67.05263157894737	83	UNIVERSAL_KIT	559.0636144773001	1709.127810714095	490.40890781635215	""
286	Pseudomonas	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	""	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	19	60.89473684210526	137	1157	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	60.89473684210526	39	UNIVERSAL_KIT	503.1790847825074	1488.8250542983255	393.17784945322956	""
1318	Streptococcus parasanguinis	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis	Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus parasanguinis	19	58.89473684210526	116	1119	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	58.89473684210526	116	UNIVERSAL_KIT	489.94627628382153	1199.2908541036604	332.0045522088816	""
28087	Legionella sainthelensi	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella sainthelensi	Pseudomonadota|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella sainthelensi	19	46.31578947368421	101	880	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	46.315789473684205	63	UNIVERSAL_KIT	375.6374880819633	834.289289811242	259.77172087995103	""
3050294	Varicellovirus humanalpha3	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Varicellovirus	Varicellovirus humanalpha3	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Varicellovirus|Varicellovirus humanalpha3	19	26.105263157894736	56	496	2	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	26.105263157894736	35	UNIVERSAL_KIT	224.34377057961416	516.1988102846467	173.74789277160497	""
1774	Mycobacteroides chelonae	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides chelonae	Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|Mycobacteroides|Mycobacteroides chelonae	19	20.31578947368421	65	386	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	20.31578947368421	61	UNIVERSAL_KIT	121.04785509796007	289.49603959926156	69.79618197476937	""
670516	Mycobacteroides	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	""	Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|Mycobacteroides	19	18.842105263157894	65	358	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	18.842105263157894	65	UNIVERSAL_KIT	114.45590316568072	308.4793864582295	71.63084448191682	""
1279	Staphylococcus	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	""	Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus	19	18.63157894736842	75	354	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	18.63157894736842	16	UNIVERSAL_KIT	142.13925659376665	351.96579413911775	103.15009344315409	""
318479	Dracunculus medinensis	Eukaryota	Nematoda	Chromadorea	Rhabditida	Dracunculidae	Dracunculus	Dracunculus medinensis	Nematoda|Chromadorea|Rhabditida|Dracunculidae|Dracunculus|Dracunculus medinensis	19	16.05263157894737	51	305	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	16.052631578947366	20	UNIVERSAL_KIT	130.43215137879545	413.92939165731985	117.85563887367846	""
76775	Malassezia restricta	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta	Basidiomycota|Malasseziomycetes|Malasseziales|Malasseziaceae|Malassezia|Malassezia restricta	19	11.947368421052632	94	227	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	11.94736842105263	2	UNIVERSAL_KIT	83.59733391278515	402.01520814978915	100.08734736112622	""
6192	Fasciola hepatica	Eukaryota	Platyhelminthes	Trematoda	Plagiorchiida	Fasciolidae	Fasciola	Fasciola hepatica	Platyhelminthes|Trematoda|Plagiorchiida|Fasciolidae|Fasciola|Fasciola hepatica	19	8.842105263157896	21	168	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	1.0	8.842105263157894	12	UNIVERSAL_KIT	68.1081113153879	143.3934716863072	40.03635235254234	""
3050314	Lymphocryptovirus macacinegamma4	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Lymphocryptovirus	Lymphocryptovirus macacinegamma4	Peploviricota|Herviviricetes|Herpesvirales|Orthoherpesviridae|Lymphocryptovirus|Lymphocryptovirus macacinegamma4	18	5.611111111111111	10	101	2	true	15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33	0.9473684210526315	5.315789473684211	7	UNIVERSAL_KIT	44.36495663613116	122.60912211868563	33.489262374398606	""
40324	Stenotrophomonas maltophilia	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas maltophilia	Pseudomonadota|Gammaproteobacteria|Lysobacterales|Lysobacteraceae|Stenotrophomonas|Stenotrophomonas maltophilia	17	228.0	1121	3876	1	true	15,16,17,18,20,21,22,23,24,26,27,28,29,30,31,32,33	0.894736842105263	204.0	1066	UNIVERSAL_KIT	965.9092887826288	5059.061937914964	1607.6628895587319	27,28,29,30
469	Acinetobacter	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	""	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter	17	19.529411764705884	59	332	1	false	13,15,16,17,18,20,22,23,24,25,26,27,29,30,31,32,33	0.894736842105263	17.473684210526315	0	UNIVERSAL_KIT	161.6915390648421	566.3556430260381	157.87209600203732	""
1716	Corynebacterium	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	""	Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium	17	14.941176470588236	91	254	1	false	13,15,16,17,18,20,21,22,23,24,25,26,29,30,31,32,33	0.894736842105263	13.368421052631579	0	UNIVERSAL_KIT	109.90272383066585	389.18493554926397	112.56873675092584	""
1827	Rhodococcus	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	""	Actinomycetota|Actinomycetes|Mycobacteriales|Nocardiaceae|Rhodococcus	17	14.705882352941176	32	250	1	true	13,15,16,17,18,20,21,22,23,24,26,28,29,30,31,32,33	0.894736842105263	13.157894736842104	8	UNIVERSAL_KIT	138.04308124395644	365.0015642924184	109.15743424727373	""
6293	Wuchereria bancrofti	Eukaryota	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Wuchereria	Wuchereria bancrofti	Nematoda|Chromadorea|Rhabditida|Onchocercidae|Wuchereria|Wuchereria bancrofti	17	2.8823529411764706	7	49	1	true	13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,31,33	0.894736842105263	2.5789473684210527	5	UNIVERSAL_KIT	24.94475233187848	93.46792714842708	22.30870127356615	""
1282	Staphylococcus epidermidis	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis	16	10.6875	61	171	1	false	13,15,16,17,18,20,21,22,23,24,27,29,30,31,32,33	0.8421052631578947	9.0	0	UNIVERSAL_KIT	88.50867703052339	297.7650108596651	91.18988175438115	""
34062	Faucicola osloensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Faucicola	Faucicola osloensis	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Faucicola|Faucicola osloensis	16	10.0	22	160	1	true	13,15,17,18,20,21,22,23,24,25,26,28,29,30,31,33	0.8421052631578947	8.421052631578947	3	UNIVERSAL_KIT	72.50503705785019	184.0655839834624	44.91594413681531	""
39483	Faecalitalea cylindroides	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalitalea|Faecalitalea cylindroides	16	5.3125	10	85	2	true	13,16,17,18,20,21,22,23,26,27,28,29,30,31,32,33	0.8421052631578947	4.473684210526316	6	UNIVERSAL_KIT	41.3916665535358	87.57794437048973	23.70123322744585	""
51028	Enterobius vermicularis	Eukaryota	Nematoda	Chromadorea	Rhabditida	Oxyuridae	Enterobius	Enterobius vermicularis	Nematoda|Chromadorea|Rhabditida|Oxyuridae|Enterobius|Enterobius vermicularis	16	2.5625	7	41	1	true	13,15,16,17,18,21,22,24,25,26,27,28,29,31,32,33	0.8421052631578947	2.1578947368421053	1	UNIVERSAL_KIT	21.46462361884191	52.54676662229384	17.48912666192043	""
80865	Delftia	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	""	Pseudomonadota|Betaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	15	63.0	182	945	1	true	13,16,20,21,22,23,24,25,26,27,28,29,30,32,33	0.7894736842105263	49.73684210526316	166	UNIVERSAL_KIT	371.43306614598663	874.4231236337139	289.4019705953553	""
1528099	Lawsonella clevelandensis	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Lawsonellaceae	Lawsonella	Lawsonella clevelandensis	Actinomycetota|Actinomycetes|Mycobacteriales|Lawsonellaceae|Lawsonella|Lawsonella clevelandensis	15	36.8	319	552	1	true	13,15,16,17,18,20,21,22,25,26,28,30,31,32,33	0.7894736842105263	29.052631578947366	4	UNIVERSAL_KIT	233.40387335839344	1364.2856531891782	392.0435553984597	""
287	Pseudomonas aeruginosa	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas aeruginosa	15	7.4	14	111	2	true	13,15,16,17,18,20,21,22,25,27,28,29,30,31,33	0.7894736842105263	5.842105263157895	6	UNIVERSAL_KIT	57.64891759221546	245.21824423737127	56.28631419444599	""
444103	Streptomyces sp. CNQ-509	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNQ-509	Actinomycetota|Actinomycetes|Kitasatosporales|Streptomycetaceae|Streptomyces|Streptomyces sp. CNQ-509	15	4.2	7	63	2	true	15,17,18,21,22,23,24,25,26,27,28,29,30,32,33	0.7894736842105263	3.31578947368421	6	UNIVERSAL_KIT	30.744131441805397	70.79445537825477	19.426515471419354	""
